match_date,Venue,GF,GA,xG,xGA
2022-08-06,Home,4,1,1.5,0.5
2022-08-14,Away,2,2,1.0,1.6
2022-08-20,Home,1,0,1.7,0.7
2022-08-28,Away,2,0,2.4,0.9
2022-08-31,Away,1,1,0.6,1.2
2022-09-03,Home,2,1,2.9,0.7
2022-09-17,Home,6,2,2.2,1.8
2022-10-01,Away,1,3,1.6,2.4
2022-10-08,Away,1,0,0.8,0.7
2022-10-15,Home,2,0,2.2,0.4
2022-10-19,Away,0,2,0.6,1.5
2022-10-23,Home,1,2,1.6,1.2
2022-10-29,Away,3,2,2.0,0.5
2022-11-06,Home,1,2,1.2,1.2
2022-11-12,Home,4,3,1.8,1.1
2022-12-26,Away,2,2,1.1,2.0
2023-01-01,Home,0,2,0.7,1.0
2023-01-04,Away,4,0,1.4,0.8
2023-01-15,Home,0,2,1.6,1.8
2023-01-19,Away,2,4,0.8,2.3
2023-01-23,Away,1,0,0.9,1.0
2023-02-05,Home,1,0,1.4,1.3
2023-02-11,Away,1,4,1.3,1.7
2023-02-19,Home,2,0,1.5,0.5
2023-02-26,Home,2,0,0.8,0.4
2023-03-04,Away,0,1,1.2,0.5
2023-03-11,Home,3,1,2.0,1.5
2023-03-18,Away,3,3,2.3,2.4
2023-04-03,Away,1,1,1.4,0.9
2023-04-08,Home,2,1,0.8,1.4
2023-04-15,Home,2,3,2.2,1.3
2023-04-23,Away,1,6,1.0,3.7
2023-04-27,Home,2,2,2.5,2.0
2023-04-30,Away,3,4,2.0,2.2
2023-05-06,Home,1,0,0.9,0.4
2023-05-13,Away,1,2,1.4,1.2
2023-05-20,Home,1,3,1.8,1.3
2023-05-28,Away,4,1,2.2,1.5
