match_date,Venue,GF,GA,xG,xGA
2022-08-06,Away,0,2,0.7,0.6
2022-08-13,Home,2,1,2.3,1.6
2022-08-20,Away,1,3,0.9,2.6
2022-08-28,Home,0,1,0.5,0.6
2022-08-31,Away,1,2,0.4,2.4
2022-09-03,Home,1,1,0.3,2.1
2022-09-16,Home,1,0,1.5,0.3
2022-10-02,Away,0,0,2.2,0.4
2022-10-10,Away,1,1,0.7,0.3
2022-10-16,Home,0,2,1.8,0.9
2022-10-20,Away,0,3,1.2,2.1
2022-10-23,Home,4,0,2.8,0.9
2022-10-29,Away,0,4,0.4,3.4
2022-11-06,Home,3,1,0.6,0.5
2022-11-13,Away,2,1,1.5,0.6
2022-12-26,Home,1,3,1.4,2.7
2023-01-01,Away,2,0,1.0,0.7
2023-01-04,Home,1,1,1.8,0.9
2023-01-13,Home,2,1,1.2,2.4
2023-01-21,Away,1,0,1.4,0.6
2023-02-04,Home,2,4,1.7,2.6
2023-02-12,Away,1,3,0.3,3.3
2023-02-18,Home,2,4,0.5,3.2
2023-02-25,Away,2,0,1.9,1.6
2023-03-04,Home,1,0,1.2,0.2
2023-03-12,Away,1,1,1.5,2.1
2023-03-18,Home,3,0,3.5,1.3
2023-04-01,Away,2,0,0.9,2.1
2023-04-04,Away,2,1,1.0,0.5
2023-04-08,Home,2,0,1.3,0.2
2023-04-15,Home,3,0,1.9,0.5
2023-04-22,Away,1,1,1.5,2.7
2023-04-25,Home,1,0,1.0,0.1
2023-04-30,Away,0,1,0.6,1.2
2023-05-06,Away,0,1,1.5,0.8
2023-05-13,Home,2,1,1.2,1.4
2023-05-20,Away,1,1,1.3,0.7
2023-05-28,Home,2,1,2.8,1.4
