match_date,Venue,GF,GA,xG,xGA
2022-08-07,Away,2,1,1.5,1.4
2022-08-13,Home,0,0,1.5,0.2
2022-08-21,Away,2,0,1.7,0.8
2022-08-27,Home,1,0,2.0,1.8
2022-08-30,Away,1,2,1.4,0.7
2022-09-04,Home,5,2,2.6,1.4
2022-10-01,Away,3,3,1.4,1.5
2022-10-08,Home,0,1,0.7,0.8
2022-10-14,Away,0,2,1.9,1.5
2022-10-18,Home,0,0,1.7,0.1
2022-10-22,Away,1,3,0.5,1.6
2022-10-29,Home,4,1,2.4,1.4
2022-11-05,Away,3,2,1.5,1.2
2022-11-13,Home,1,2,0.6,1.5
2022-12-26,Away,3,1,0.6,1.9
2022-12-31,Home,2,4,1.2,2.9
2023-01-03,Away,4,1,2.2,1.3
2023-01-14,Home,3,0,1.9,1.0
2023-01-21,Away,2,2,1.7,0.9
2023-02-04,Home,1,0,2.2,1.1
2023-02-11,Away,1,1,2.5,1.1
2023-02-18,Home,0,1,2.2,0.3
2023-03-04,Home,4,0,3.5,0.3
2023-03-11,Away,2,2,2.7,0.9
2023-03-15,Home,1,0,0.6,1.1
2023-04-01,Home,3,3,4.2,1.6
2023-04-04,Away,2,0,2.7,1.7
2023-04-08,Away,1,2,1.4,0.8
2023-04-15,Away,2,1,2.9,0.5
2023-04-26,Away,1,3,2.3,2.4
2023-04-29,Home,6,0,3.3,0.8
2023-05-04,Home,1,0,2.3,1.4
2023-05-08,Home,1,5,3.2,2.3
2023-05-14,Away,3,0,1.7,0.9
2023-05-18,Away,1,4,0.5,3.6
2023-05-21,Home,3,1,2.5,0.6
2023-05-24,Home,1,1,2.2,1.8
2023-05-28,Away,1,2,1.4,2.8
