match_date,Venue,GF,GA,xG,xGA
2020-09-14,Home,1,3,1.1,1.2
2020-09-20,Away,3,0,1.8,0.5
2020-09-26,Home,2,3,2.5,1.5
2020-10-03,Away,2,4,1.3,1.6
2020-10-18,Away,1,1,1.7,0.8
2020-10-26,Home,1,1,0.5,0.4
2020-11-01,Away,1,2,0.3,1.7
2020-11-06,Home,0,0,1.5,0.5
2020-11-21,Away,2,1,1.4,1.5
2020-11-28,Home,1,1,2.3,0.2
2020-12-07,Home,1,2,1.9,1.4
2020-12-13,Away,0,3,0.9,1.5
2020-12-16,Away,0,0,0.5,1.0
2020-12-20,Home,1,1,2.8,0.5
2020-12-27,Away,2,2,1.1,1.3
2020-12-29,Home,0,1,0.8,1.1
2021-01-02,Home,3,3,2.2,1.6
2021-01-13,Away,0,1,0.2,2.0
2021-01-16,Away,1,0,1.4,0.3
2021-01-27,Home,0,0,1.8,0.5
2021-01-31,Home,1,0,1.6,0.4
2021-02-03,Away,1,0,1.3,1.0
2021-02-06,Away,1,1,0.5,1.8
2021-02-13,Home,0,0,2.2,0.1
2021-02-22,Home,1,2,2.4,0.2
2021-02-27,Away,0,1,2.9,0.8
2021-03-06,Home,1,2,0.8,0.9
2021-03-14,Away,2,1,0.8,0.6
2021-03-20,Home,3,0,0.9,0.1
2021-04-04,Away,1,2,1.2,1.5
2021-04-12,Home,0,0,1.2,0.4
2021-04-20,Away,0,0,0.5,0.7
2021-04-24,Away,0,1,2.0,0.7
2021-05-01,Home,2,0,2.3,0.6
2021-05-09,Away,1,2,0.3,1.1
2021-05-15,Home,1,1,0.8,1.7
2021-05-18,Home,3,2,1.1,0.9
2021-05-23,Away,0,2,0.2,0.8
