match_date,Venue,GF,GA,xG,xGA
2020-09-20,Away,2,4,1.4,1.2
2020-09-26,Home,0,1,0.5,0.6
2020-10-03,Away,1,3,0.4,1.8
2020-10-19,Away,0,0,1.1,0.8
2020-10-26,Home,0,1,1.0,0.6
2020-10-31,Home,0,3,0.5,0.9
2020-11-06,Away,0,0,0.5,1.5
2020-11-23,Home,1,0,1.5,1.5
2020-11-28,Away,0,5,0.5,1.7
2020-12-05,Home,1,1,0.8,2.2
2020-12-13,Away,1,0,1.4,1.6
2020-12-17,Away,0,0,0.3,1.5
2020-12-21,Home,2,1,1.7,1.5
2020-12-27,Away,0,1,1.5,1.9
2020-12-29,Home,1,0,1.0,0.7
2021-01-12,Home,0,1,0.9,1.2
2021-01-16,Away,0,1,0.5,1.7
2021-01-21,Away,1,0,1.1,1.6
2021-01-27,Home,3,2,0.5,2.2
2021-01-31,Away,0,2,0.2,1.2
2021-02-03,Home,0,2,0.1,2.0
2021-02-06,Home,1,1,1.8,0.5
2021-02-13,Away,3,0,1.4,0.5
2021-02-17,Home,1,1,0.9,0.5
2021-02-20,Home,0,0,0.5,1.6
2021-02-28,Away,0,4,0.7,2.1
2021-03-03,Home,1,1,1.8,1.2
2021-03-06,Home,1,1,1.1,2.5
2021-03-13,Away,2,1,0.8,1.5
2021-04-04,Away,2,3,1.5,2.2
2021-04-11,Home,1,2,2.0,1.2
2021-04-18,Away,1,3,0.9,2.5
2021-04-25,Away,4,0,2.0,0.4
2021-05-03,Home,1,2,2.0,2.3
2021-05-10,Away,2,0,1.5,1.0
2021-05-15,Home,0,4,1.3,1.5
2021-05-19,Home,0,3,0.8,2.6
2021-05-23,Away,0,1,1.1,0.5
