element,name,position,GW,was_home,played,90s_per_gameweek,prev_game_minutes_1,prev_game_minutes_2,prev_game_minutes_3,prev_game_minutes_4,prev_game_minutes_5,minutes_form,points_per_90,form,ict_per_90,ict_form,bps_per_90,bps_form,previous_season_points_per_90,previous_season_90s_per_gameweek,opp_team_goals_scored_per_game,opp_team_xG_per_game,opp_team_goals_conceded_per_game,opp_team_xGA_per_game,opp_team_goals_scored_form,opp_team_goals_conceded_form,opp_team_goalless_games_per_game,opp_team_clean_sheets_per_game
127,Aaron Connolly,FWD,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
104,Aaron Hickey,DEF,35,0,0,0.23300653594771242,0.0,0.0,0.0,0.0,0.0,0.0,2.14586255259467,0.0,1.6283309957924264,0.0,10.981767180925665,0.0,2.956204379562044,0.5608187134502923,1.0588235294117647,1.423529411764706,1.411764705882353,1.473529411764706,1.2,1.4,0.35294117647058826,0.3235294117647059
17,Aaron Ramsdale,GKP,35,0,0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,1.2166666666666666,0.0,15.0,0.0,3.763157894736842,1.0,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
675,Aaron Ramsey,MID,35,0,0,0.17575757575757575,0.0,0.0,0.0,0.0,0.0,0.0,3.103448275862069,0.0,2.189655172413793,0.0,10.689655172413794,0.0,5.001114096961111,0.41781948833336696,1.5454545454545454,1.521212121212121,1.5151515151515151,1.809090909090909,2.4,2.2,0.21212121212121213,0.24242424242424243
401,Aaron Wan-Bissaka,DEF,35,1,0,0.4484848484848485,90.0,90.0,90.0,90.0,90.0,90.0,2.4324324324324325,1.4,3.3243243243243246,3.38,16.95945945945946,12.6,4.210893854748603,0.41871345029239765,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
249,Abdoulaye Doucoure,MID,35,1,0,0.7617647058823529,90.0,90.0,90.0,90.0,59.0,83.8,3.976833976833977,2.8,5.552123552123553,2.7600000000000002,11.698841698841699,7.4,4.479371316306484,0.4464912280701754,1.5294117647058822,1.6029411764705885,1.7352941176470589,1.464705882352941,2.2,1.0,0.17647058823529413,0.17647058823529413
190,Abdul Rahman Baba,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
190,Abdul Rahman Baba,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
479,Adam Davies,GKP,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.090909090909091,1.8727272727272726,1.6363636363636365,1.6666666666666665,2.0,1.2,0.15151515151515152,0.30303030303030304
138,Adam Lallana,MID,35,0,0,0.2636363636363636,45.0,13.0,0.0,63.0,7.0,25.6,3.3333333333333335,1.2,4.862068965517242,1.3,10.804597701149426,3.4,5.899581589958159,0.20964912280701756,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
84,Adam Smith,DEF,35,1,0,0.6176470588235294,90.0,45.0,69.0,90.0,89.0,76.6,3.1904761904761907,3.4,2.9952380952380953,3.5200000000000005,15.619047619047619,15.8,2.2653061224489797,0.8596491228070174,1.5757575757575757,1.478787878787879,1.6363636363636365,1.4757575757575756,0.4,2.0,0.24242424242424243,0.15151515151515152
153,Adam Webster,DEF,35,0,0,0.2579124579124579,0.0,0.0,0.0,0.0,0.0,0.0,1.5274151436031331,0.0,3.160574412532637,0.0,16.68407310704961,0.0,3.40393343419062,0.5798245614035088,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
807,Adam Wharton,MID,35,0,0,0.8703703703703703,82.0,60.0,90.0,90.0,85.0,81.4,2.9680851063829787,2.8,3.9829787234042553,3.2199999999999998,15.22340425531915,13.6,5.001114096961111,0.41781948833336696,1.4705882352941178,1.3882352941176472,1.588235294117647,1.6529411764705881,1.4,2.0,0.3235294117647059,0.2647058823529412
662,Adama Traore,MID,35,1,0,0.07205387205387205,5.0,1.0,25.0,57.0,27.0,23.0,10.093457943925234,1.6,11.94392523364486,2.1399999999999997,31.121495327102803,5.6,5.001114096961111,0.41781948833336696,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
720,Ademola Ola-Adebomi,FWD,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.4705882352941178,1.3882352941176472,1.588235294117647,1.6529411764705881,1.4,2.0,0.3235294117647059,0.2647058823529412
327,Admiral Muskwe,FWD,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
648,Aidan Francis-Clarke,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
21,Albert Sambi Lokonga,MID,35,0,0,0.29968253968253966,70.0,0.0,0.0,0.0,0.0,14.0,2.860169491525424,0.4,3.184322033898305,0.2,15.158898305084746,2.6,2.8434065934065935,0.2128654970760234,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
382,Alejandro Garnacho,MID,35,1,0,0.7144781144781145,90.0,45.0,79.0,85.0,58.0,71.4,5.089538171536287,5.2,8.274740810556079,7.640000000000001,14.505183788878416,13.4,6.301615798922801,0.1628654970760234,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
641,Alejo Veliz,FWD,35,1,0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,13.0,0.0,80.0,0.0,5.001114096961111,0.41781948833336696,2.411764705882353,1.9882352941176469,0.7647058823529411,0.7029411764705883,2.4,0.4,0.14705882352941177,0.47058823529411764
641,Alejo Veliz,FWD,35,0,0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,13.0,0.0,80.0,0.0,5.001114096961111,0.41781948833336696,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
278,Aleksandar Mitrovic,FWD,35,1,0,0.010457516339869282,0.0,0.0,0.0,0.0,0.0,0.0,2.8125,0.0,9.28125,0.0,16.875,0.0,4.791044776119403,0.587719298245614,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
256,Alex Iwobi,MID,35,1,0,0.6441176470588235,84.0,73.0,90.0,32.0,73.0,70.4,4.2465753424657535,2.6,7.136986301369864,4.4799999999999995,16.986301369863014,10.8,3.3560224918614976,0.9880116959064328,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
718,Alex Matos,MID,35,0,0,0.0003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,180.0,0.0,5.001114096961111,0.41781948833336696,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
718,Alex Matos,MID,35,1,0,0.0003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,180.0,0.0,5.001114096961111,0.41781948833336696,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
456,Alex Mighten,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.857142857142858,0.0020467836257309943,2.4242424242424243,2.0757575757575757,0.9696969696969697,0.9393939393939394,3.4,0.8,0.09090909090909091,0.30303030303030304
634,Alex Murphy,DEF,35,1,0,0.00101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,5.001114096961111,0.41781948833336696,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
644,Alex Scott,MID,35,1,0,0.2702614379084967,80.0,14.0,0.0,3.0,45.0,28.4,3.8089480048367594,1.2,5.702539298669892,2.6399999999999997,14.800483675937123,4.8,5.001114096961111,0.41781948833336696,1.5757575757575757,1.478787878787879,1.6363636363636365,1.4757575757575756,0.4,2.0,0.24242424242424243,0.15151515151515152
370,Alex Telles,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
415,Alexander Isak,FWD,35,1,0,0.622895622895623,90.0,90.0,90.0,90.0,90.0,90.0,6.518918918918918,7.8,8.683783783783783,10.580000000000002,25.054054054054053,30.4,5.921052631578947,0.4444444444444445,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
32,Alexandre Moreno Lopera,DEF,35,1,0,0.3343137254901961,0.0,10.0,1.0,19.0,62.0,18.4,4.222873900293255,1.8,4.627565982404692,0.27999999999999997,18.299120234604104,5.0,4.89056603773585,0.3874269005847953,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
740,Alfie Dorrington,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.411764705882353,1.9882352941176469,0.7647058823529411,0.7029411764705883,2.4,0.4,0.14705882352941177,0.47058823529411764
740,Alfie Dorrington,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
321,Alfie Doughty,DEF,35,0,0,0.8398692810457516,90.0,90.0,90.0,90.0,82.0,88.4,3.1167315175097277,0.8,6.289494163424124,4.08,17.509727626459142,12.6,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
716,Alfie Gilchrist,DEF,35,0,0,0.04563492063492063,77.0,2.0,0.0,15.0,3.0,19.4,10.173913043478262,1.6,7.121739130434783,1.6200000000000003,34.434782608695656,6.0,5.001114096961111,0.0,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
716,Alfie Gilchrist,DEF,35,1,0,0.04563492063492063,77.0,2.0,0.0,15.0,3.0,19.4,10.173913043478262,1.6,7.121739130434783,1.6200000000000003,34.434782608695656,6.0,5.001114096961111,0.0,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
521,Alfie Whiteman,GKP,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.411764705882353,1.9882352941176469,0.7647058823529411,0.7029411764705883,2.4,0.4,0.14705882352941177,0.47058823529411764
521,Alfie Whiteman,GKP,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
319,Allan Campbell,MID,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
426,Allan Saint-Maximin,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.356176735798016,0.3242690058479532,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
695,Altay Bayindir,GKP,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
380,Alvaro Fernandez Carreras,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
371,Amad Diallo,MID,35,1,0,0.04242424242424242,35.0,45.0,0.0,0.0,0.0,16.0,2.857142857142857,0.4,6.5,0.6599999999999999,7.857142857142858,0.2,5.001114096961111,0.0,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
738,Amadou Diallo,MID,35,1,0,0.000505050505050505,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,270.0,0.0,5.001114096961111,0.41781948833336696,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
261,Amadou Onana,MID,35,1,0,0.6071895424836602,15.0,0.0,45.0,0.0,60.0,24.0,2.857911733046286,0.8,3.9138858988159306,0.78,13.078579117330461,3.4,2.787610619469026,0.7269005847953217,1.5294117647058822,1.6029411764705885,1.7352941176470589,1.464705882352941,2.2,1.0,0.17647058823529413,0.17647058823529413
316,Amari'i Bell,DEF,35,0,0,0.5620915032679739,0.0,0.0,0.0,0.0,0.0,0.0,1.8313953488372094,0.0,2.6424418604651163,0.0,13.761627906976745,0.0,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
157,Ameen Al-Dakhil,DEF,35,0,0,0.34477124183006536,0.0,0.0,0.0,0.0,0.0,0.0,1.6208530805687205,0.0,2.533649289099526,0.0,10.834123222748817,0.0,5.001114096961111,0.41781948833336696,1.5454545454545454,1.521212121212121,1.5151515151515151,1.809090909090909,2.4,2.2,0.21212121212121213,0.24242424242424243
184,Anass Zaroury,MID,35,0,0,0.04869281045751633,0.0,0.0,0.0,0.0,0.0,0.0,2.4161073825503356,0.0,2.3557046979865772,0.0,6.0402684563758395,0.0,5.001114096961111,0.41781948833336696,1.5454545454545454,1.521212121212121,1.5151515151515151,1.809090909090909,2.4,2.2,0.21212121212121213,0.24242424242424243
155,Andi Zeqiri,FWD,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
655,Andre Brooks,MID,35,0,0,0.23398692810457516,45.0,12.0,0.0,0.0,12.0,13.8,2.5139664804469275,0.6,1.797486033519553,0.24,8.29608938547486,1.6,5.001114096961111,0.41781948833336696,2.090909090909091,1.8727272727272726,1.6363636363636365,1.6666666666666665,2.0,1.2,0.15151515151515152,0.30303030303030304
597,Andre Onana,GKP,35,1,0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,3.484848484848485,2.0,2.9515151515151516,3.22,19.21212121212121,16.0,5.001114096961111,0.41781948833336696,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
244,Andre Tavares Gomes,MID,35,1,0,0.1454248366013072,0.0,66.0,45.0,90.0,30.0,46.2,3.842696629213483,1.4,4.631460674157303,1.0399999999999998,12.337078651685394,4.4,5.001114096961111,0.0,1.5294117647058822,1.6029411764705885,1.7352941176470589,1.464705882352941,2.2,1.0,0.17647058823529413,0.17647058823529413
267,Andreas Hoelgebaum Pereira,MID,35,1,0,0.7777777777777777,90.0,73.0,64.0,70.0,84.0,76.2,4.5,6.2,7.9109243697478995,11.680000000000001,16.336134453781515,24.0,4.106083086053412,0.7883040935672515,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
711,Andrew Omobamidele,DEF,35,1,0,0.2837037037037037,0.0,90.0,90.0,90.0,0.0,54.0,1.174934725848564,0.8,2.1853785900783294,1.2600000000000002,10.691906005221933,7.2,5.001114096961111,0.41781948833336696,2.4242424242424243,2.0757575757575757,0.9696969696969697,0.9393939393939394,3.4,0.8,0.09090909090909091,0.30303030303030304
186,Andrey Nascimento dos Santos,MID,35,0,0,0.0024305555555555556,0.0,0.0,0.0,0.0,0.0,0.0,12.857142857142858,0.0,2.5714285714285716,0.0,12.857142857142858,0.0,5.001114096961111,0.0,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
186,Andrey Nascimento dos Santos,MID,35,1,0,0.0024305555555555556,0.0,0.0,0.0,0.0,0.0,0.0,12.857142857142858,0.0,2.5714285714285716,0.0,12.857142857142858,0.0,5.001114096961111,0.0,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
727,Andros Townsend,MID,35,0,0,0.5012820512820513,19.0,58.0,61.0,80.0,90.0,61.6,4.5268542199488495,1.6,5.010230179028133,2.54,15.498721227621484,6.2,5.001114096961111,0.0,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
579,Andy Lonergan,GKP,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.5294117647058822,1.6029411764705885,1.7352941176470589,1.464705882352941,2.2,1.0,0.17647058823529413,0.17647058823529413
471,Anel Ahmedhodzic,DEF,35,0,0,0.7774509803921569,90.0,90.0,90.0,90.0,90.0,90.0,0.9836065573770492,0.4,2.742749054224464,2.3,11.160151324085751,10.6,5.001114096961111,0.41781948833336696,2.090909090909091,1.8727272727272726,1.6363636363636365,1.6666666666666665,2.0,1.2,0.15151515151515152,0.30303030303030304
589,Angelo Gabriel Borges Damaceno,MID,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
589,Angelo Gabriel Borges Damaceno,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
587,Anis Slimane,MID,35,0,0,0.11862745098039215,0.0,0.0,1.0,0.0,3.0,0.8,2.9752066115702482,0.4,3.396694214876033,0.1,5.454545454545455,1.0,5.001114096961111,0.41781948833336696,2.090909090909091,1.8727272727272726,1.6363636363636365,1.6666666666666665,2.0,1.2,0.15151515151515152,0.30303030303030304
700,Anssumane Fati Vieira,MID,35,0,0,0.18333333333333332,0.0,13.0,14.0,0.0,0.0,5.4,5.636363636363637,0.4,8.836363636363636,0.5,14.181818181818182,0.4,5.001114096961111,0.41781948833336696,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
378,Anthony Elanga,MID,35,1,0,0.7124183006535948,37.0,0.0,90.0,82.0,45.0,50.8,4.5,2.0,6.126605504587157,2.3999999999999995,14.490825688073395,6.4,4.964028776978417,0.12192982456140351,2.4242424242424243,2.0757575757575757,0.9696969696969697,0.9393939393939394,3.4,0.8,0.09090909090909091,0.30303030303030304
412,Anthony Gordon,MID,35,1,0,0.858922558922559,90.0,90.0,90.0,0.0,90.0,72.0,5.609564876519012,5.8,7.53234025872207,9.040000000000001,17.46373970991768,17.8,3.888182973316392,0.46023391812865494,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
273,Anthony Knockaert,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
390,Anthony Martial,FWD,35,1,0,0.14781144781144784,0.0,0.0,0.0,0.0,0.0,0.0,5.125284738041002,0.0,5.022779043280182,0.0,14.965831435079725,0.0,6.123711340206185,0.28362573099415206,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
82,Antoine Semenyo,FWD,35,1,0,0.5683006535947712,90.0,27.0,0.0,68.0,45.0,46.0,5.175388154111558,3.0,7.6026451983898795,4.32,17.95859689476711,10.8,6.48,0.07309941520467836,1.5757575757575757,1.478787878787879,1.6363636363636365,1.4757575757575756,0.4,2.0,0.24242424242424243,0.15151515151515152
283,Antonee Robinson,DEF,35,1,0,0.9535947712418301,90.0,90.0,90.0,90.0,90.0,90.0,2.9609321453050033,2.2,4.570938999314598,4.9799999999999995,18.59835503769705,16.8,2.710492227979275,0.9029239766081871,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
372,Antony Matheus dos Santos,MID,35,1,0,0.38451178451178447,54.0,0.0,24.0,90.0,31.0,39.8,3.0735551663747813,1.4,5.469352014010509,3.12,12.373029772329248,7.6,4.093178036605657,0.5271929824561404,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
656,Antwoine Hackford,FWD,35,0,0,0.003594771241830065,0.0,0.0,0.0,0.0,0.0,0.0,16.363636363636363,0.0,0.0,0.0,40.909090909090914,0.0,5.001114096961111,0.41781948833336696,2.090909090909091,1.8727272727272726,1.6363636363636365,1.6666666666666665,2.0,1.2,0.15151515151515152,0.30303030303030304
331,Aribim Pepple,FWD,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
172,Arijanet Muric,GKP,35,0,0,0.17647058823529413,90.0,90.0,90.0,90.0,90.0,90.0,3.6666666666666665,3.8,4.8999999999999995,5.0600000000000005,21.166666666666668,21.6,5.001114096961111,0.41781948833336696,1.5454545454545454,1.521212121212121,1.5151515151515151,1.809090909090909,2.4,2.2,0.21212121212121213,0.24242424242424243
193,Armando Broja,FWD,35,1,0,0.16372549019607843,0.0,1.0,5.0,0.0,0.0,1.2,5.92814371257485,0.4,5.209580838323354,0.06,12.21556886227545,0.6,6.631578947368421,0.08333333333333333,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
601,Arnaut Danjuma Groeneveld,MID,35,1,0,0.1918300653594771,0.0,0.0,0.0,0.0,0.0,0.0,3.9863713798977853,0.0,6.500851788756388,0.0,8.126064735945485,0.0,5.001114096961111,0.41781948833336696,1.5294117647058822,1.6029411764705885,1.7352941176470589,1.464705882352941,2.2,1.0,0.17647058823529413,0.17647058823529413
702,Ashley Phillips,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.411764705882353,1.9882352941176469,0.7647058823529411,0.7029411764705883,2.4,0.4,0.14705882352941177,0.47058823529411764
702,Ashley Phillips,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
588,Ashley Young,DEF,35,1,0,0.634313725490196,45.0,90.0,90.0,82.0,90.0,79.4,2.7820710973724885,3.2,3.153013910355487,2.78,13.817619783616692,12.8,3.8552437223042837,0.593859649122807,1.5294117647058822,1.6029411764705885,1.7352941176470589,1.464705882352941,2.2,1.0,0.17647058823529413,0.17647058823529413
27,Auston Trusty,DEF,35,0,0,0.7215686274509805,90.0,90.0,90.0,86.0,77.0,86.6,0.9782608695652173,0.6,2.4864130434782608,2.1399999999999997,11.86141304347826,10.2,5.001114096961111,0.41781948833336696,2.090909090909091,1.8727272727272726,1.6363636363636365,1.6666666666666665,2.0,1.2,0.15151515151515152,0.30303030303030304
611,Axel Disasi,DEF,35,0,0,0.8923611111111112,90.0,0.0,90.0,74.0,90.0,68.8,2.4163424124513617,0.6,2.671984435797665,2.08,16.17898832684825,9.6,5.001114096961111,0.41781948833336696,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
611,Axel Disasi,DEF,35,1,0,0.8923611111111112,90.0,0.0,90.0,74.0,90.0,68.8,2.4163424124513617,0.6,2.671984435797665,2.08,16.17898832684825,9.6,5.001114096961111,0.41781948833336696,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
831,Axel Piesold,MID,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
357,Aymeric Laporte,DEF,35,0,0,0.0037037037037037034,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.0,23.727272727272727,0.0,32.72727272727273,0.0,3.629032258064516,0.29005847953216374,1.2352941176470589,1.276470588235294,1.7647058823529411,1.3911764705882352,1.4,1.8,0.2647058823529412,0.11764705882352941
175,Bailey Peacock-Farrell,GKP,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.5454545454545454,1.521212121212121,1.5151515151515151,1.809090909090909,2.4,2.2,0.21212121212121213,0.24242424242424243
152,Bart Verbruggen,GKP,35,0,0,0.5151515151515151,0.0,90.0,90.0,90.0,90.0,72.0,3.176470588235294,2.8,2.5176470588235293,2.2399999999999998,19.647058823529413,17.2,5.001114096961111,0.41781948833336696,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
671,Bashir Humphreys,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
