match_date,Venue,GF,GA,xG,xGA
2019-08-11,Home,4,0,2.2,1.0
2019-08-19,Away,1,1,1.2,0.3
2019-08-24,Home,1,2,2.5,1.1
2019-08-31,Away,1,1,1.5,0.9
2019-09-14,Home,1,0,1.2,0.6
2019-09-22,Away,0,2,0.9,0.4
2019-09-30,Home,1,1,0.9,1.9
2019-10-06,Away,0,1,0.9,0.8
2019-10-20,Home,1,1,0.7,1.2
2019-10-27,Away,3,1,4.2,1.0
2019-11-02,Away,0,1,0.8,1.9
2019-11-10,Home,3,1,3.6,0.8
2019-11-24,Away,3,3,1.3,1.3
2019-12-01,Home,2,2,1.7,1.2
2019-12-04,Home,2,1,1.4,0.9
2019-12-07,Away,2,1,1.4,2.2
2019-12-15,Home,1,1,1.4,0.3
2019-12-22,Away,0,2,1.8,1.5
2019-12-26,Home,4,1,1.9,0.8
2019-12-28,Away,2,0,2.2,0.5
2020-01-01,Away,0,2,0.7,1.5
2020-01-11,Home,4,0,2.9,0.3
2020-01-19,Away,0,2,1.3,1.9
2020-01-22,Home,0,2,1.4,0.6
2020-02-01,Home,0,0,1.0,1.3
2020-02-17,Away,2,0,0.6,0.9
2020-02-23,Home,3,0,2.4,0.3
2020-03-01,Away,1,1,1.1,2.1
2020-03-08,Home,2,0,1.6,0.6
2020-06-19,Away,1,1,1.7,0.4
2020-06-24,Home,3,0,2.4,0.1
2020-06-30,Away,3,0,1.0,0.4
2020-07-04,Home,5,2,2.5,1.8
2020-07-09,Away,3,0,2.3,0.5
2020-07-13,Home,2,2,1.5,1.6
2020-07-16,Away,2,0,2.2,0.6
2020-07-22,Home,1,1,0.6,1.5
2020-07-26,Away,2,0,1.3,0.8
