match_date,Venue,GF,GA,xG,xGA
2017-08-12,Home,0,2,0.3,1.9
2017-08-19,Away,0,2,0.2,2.0
2017-08-26,Away,0,0,1.1,0.3
2017-09-09,Home,3,1,0.4,1.0
2017-09-15,Away,1,2,0.9,1.2
2017-09-24,Home,1,0,1.0,1.5
2017-10-01,Away,0,2,0.4,2.4
2017-10-15,Home,1,1,1.0,1.5
2017-10-20,Away,3,0,1.4,0.7
2017-10-29,Home,1,1,1.2,0.3
2017-11-04,Away,1,0,0.9,1.3
2017-11-20,Home,2,2,0.5,1.0
2017-11-25,Away,0,1,0.5,1.2
2017-11-28,Home,0,0,0.6,0.5
2017-12-02,Home,1,5,1.7,1.8
2017-12-09,Away,0,2,0.3,2.2
2017-12-13,Away,0,2,0.4,1.5
2017-12-16,Home,0,0,1.5,1.2
2017-12-23,Home,1,0,1.1,1.5
2017-12-26,Away,0,2,0.5,2.1
2017-12-30,Away,0,0,0.5,0.5
2018-01-01,Home,2,2,2.4,1.5
2018-01-13,Away,0,2,0.6,1.0
2018-01-20,Home,0,4,0.8,1.3
2018-01-31,Away,1,1,1.1,1.4
2018-02-03,Home,3,1,1.7,0.4
2018-02-10,Away,1,1,1.1,1.4
2018-02-24,Home,4,1,3.0,0.6
2018-03-04,Home,2,1,1.2,1.2
2018-03-10,Away,0,2,0.3,1.5
2018-03-31,Home,0,2,1.8,1.2
2018-04-07,Home,1,1,1.5,1.5
2018-04-14,Away,2,3,1.5,2.1
2018-04-17,Home,1,1,1.1,1.3
2018-04-28,Away,0,0,0.4,1.5
2018-05-04,Home,1,0,1.0,0.8
2018-05-09,Away,1,3,1.2,1.6
2018-05-13,Away,0,4,0.1,2.8
