match_date,Venue,GF,GA,xG,xGA
2017-08-12,Away,3,0,1.5,1.1
2017-08-20,Home,1,0,0.3,0.7
2017-08-26,Home,0,0,1.4,0.7
2017-09-11,Away,0,2,0.4,1.7
2017-09-16,Home,1,1,0.7,1.3
2017-09-23,Away,0,0,0.3,0.3
2017-09-30,Home,0,4,0.2,1.5
2017-10-14,Away,0,2,0.7,1.5
2017-10-21,Home,2,1,1.2,0.8
2017-10-28,Away,0,3,0.1,2.1
2017-11-04,Home,1,0,0.3,0.4
2017-11-18,Away,0,4,1.2,0.7
2017-11-26,Home,1,2,0.6,2.6
2017-11-29,Away,0,5,0.5,4.0
2017-12-02,Away,0,2,0.3,0.7
2017-12-09,Home,2,0,2.2,0.3
2017-12-12,Home,1,3,0.7,1.5
2017-12-16,Away,4,1,3.4,0.6
2017-12-23,Away,1,1,1.1,1.3
2017-12-26,Home,1,1,1.8,1.6
2017-12-30,Home,0,0,0.1,1.2
2018-01-01,Away,0,3,0.2,1.5
2018-01-13,Home,1,4,0.7,0.9
2018-01-20,Away,0,2,0.3,1.0
2018-01-30,Home,0,3,0.3,1.8
2018-02-03,Away,0,2,0.2,1.6
2018-02-11,Home,4,1,2.2,0.3
2018-02-24,Away,2,1,1.1,1.2
2018-03-03,Away,0,2,0.1,1.6
2018-03-10,Home,0,0,1.4,0.0
2018-03-17,Home,0,2,0.3,2.7
2018-03-31,Away,0,1,0.1,2.4
2018-04-07,Away,1,1,1.5,1.5
2018-04-14,Home,1,0,0.8,0.2
2018-04-28,Home,0,2,0.6,0.6
2018-05-06,Away,0,0,0.2,0.8
2018-05-09,Away,1,1,0.7,1.9
2018-05-13,Home,0,1,1.7,2.0
