match_date,Venue,GF,GA,xG,xGA
2017-08-12,Away,3,2,0.6,1.5
2017-08-19,Home,0,1,1.3,0.9
2017-08-27,Away,1,1,0.9,2.3
2017-09-10,Home,1,0,0.3,2.0
2017-09-16,Away,1,1,0.2,2.2
2017-09-23,Home,0,0,0.3,0.3
2017-10-01,Away,1,0,0.4,1.1
2017-10-14,Home,1,1,1.2,0.9
2017-10-21,Away,0,3,0.2,3.1
2017-10-30,Home,1,0,0.9,0.5
2017-11-04,Away,1,0,0.2,0.7
2017-11-18,Home,2,0,1.6,0.6
2017-11-26,Home,0,1,0.4,1.8
2017-11-29,Away,2,1,1.1,1.2
2017-12-02,Away,0,1,1.0,1.4
2017-12-09,Home,1,0,0.5,1.1
2017-12-12,Home,1,0,0.4,1.1
2017-12-16,Away,0,0,1.2,1.5
2017-12-23,Home,0,3,0.2,3.1
2017-12-26,Away,2,2,0.5,2.0
2017-12-30,Away,0,0,1.2,0.1
2018-01-01,Home,1,2,1.3,1.7
2018-01-13,Away,0,1,0.7,1.4
2018-01-20,Home,0,1,1.0,0.8
2018-01-31,Away,1,1,1.0,2.2
2018-02-03,Home,1,1,0.9,1.8
2018-02-10,Away,0,1,0.5,0.7
2018-02-24,Home,1,1,1.3,0.8
2018-03-03,Home,2,1,2.1,1.5
2018-03-10,Away,3,0,1.4,0.8
2018-03-31,Away,2,1,1.3,0.5
2018-04-07,Away,2,1,1.0,1.2
2018-04-14,Home,2,1,0.9,1.9
2018-04-19,Home,1,2,0.2,1.7
2018-04-22,Away,1,1,1.6,0.4
2018-04-28,Home,0,0,1.5,0.4
2018-05-06,Away,0,5,0.3,2.6
2018-05-13,Home,1,2,1.1,1.3
