match_date,Venue,GF,GA,xG,xGA
2017-08-13,Away,2,0,2.5,0.8
2017-08-20,Home,1,2,0.7,0.7
2017-08-27,Home,1,1,2.3,0.9
2017-09-09,Away,3,0,1.8,0.9
2017-09-16,Home,0,0,1.1,0.2
2017-09-23,Away,3,2,1.2,0.6
2017-09-30,Away,4,0,1.5,0.2
2017-10-14,Home,1,0,1.8,0.2
2017-10-22,Home,4,1,2.0,0.6
2017-10-28,Away,0,1,1.2,0.8
2017-11-05,Home,1,0,0.9,0.8
2017-11-18,Away,0,2,0.7,2.1
2017-11-25,Home,1,1,1.8,0.7
2017-11-28,Away,1,2,2.4,0.6
2017-12-02,Away,1,1,0.8,0.4
2017-12-09,Home,5,1,3.6,0.5
2017-12-13,Home,2,0,1.5,0.4
2017-12-16,Away,1,4,0.2,3.4
2017-12-23,Away,3,0,3.1,0.2
2017-12-26,Home,5,2,3.0,0.8
2018-01-02,Away,2,0,1.3,0.4
2018-01-04,Home,1,1,1.8,0.5
2018-01-13,Home,4,0,3.8,0.3
2018-01-21,Away,1,1,1.2,0.8
2018-01-31,Home,2,0,1.5,1.0
2018-02-04,Away,2,2,2.6,1.2
2018-02-10,Home,1,0,2.6,0.6
2018-02-25,Away,1,0,1.7,0.2
2018-03-03,Home,2,0,1.6,0.1
2018-03-11,Away,4,1,2.4,1.2
2018-04-01,Away,3,1,1.4,1.0
2018-04-07,Away,2,1,1.7,1.4
2018-04-14,Home,1,3,0.4,2.9
2018-04-17,Away,1,1,1.3,1.1
2018-04-30,Home,2,0,1.4,1.3
2018-05-05,Away,0,1,1.2,1.6
2018-05-09,Home,1,0,0.8,1.0
2018-05-13,Home,5,4,1.8,1.4
