match_date,Venue,GF,GA,xG,xGA
2018-08-11,Home,2,0,1.2,0.3
2018-08-19,Away,3,1,1.5,0.6
2018-08-26,Home,2,1,1.2,1.0
2018-09-02,Home,2,1,0.4,0.6
2018-09-15,Home,1,2,1.3,1.9
2018-09-22,Away,1,1,1.4,1.7
2018-09-29,Away,0,2,2.8,1.4
2018-10-06,Home,0,4,1.0,3.2
2018-10-20,Away,2,0,1.1,0.7
2018-10-27,Home,3,0,2.0,0.5
2018-11-03,Away,0,1,2.0,0.5
2018-11-10,Away,1,1,1.2,1.1
2018-11-24,Home,0,3,0.4,1.2
2018-12-01,Away,0,2,1.2,1.3
2018-12-04,Home,1,2,1.8,2.5
2018-12-10,Away,2,2,1.7,1.7
2018-12-15,Home,3,2,1.4,0.9
2018-12-22,Away,2,0,2.3,2.0
2018-12-26,Home,1,2,1.2,1.9
2018-12-29,Home,1,1,1.3,0.7
2019-01-02,Away,3,3,0.9,2.2
2019-01-12,Away,2,1,1.6,1.3
2019-01-19,Home,0,0,1.3,1.8
2019-01-30,Away,1,2,0.5,1.7
2019-02-02,Away,0,0,0.3,1.6
2019-02-09,Home,1,0,1.3,0.7
2019-02-22,Away,5,1,2.1,2.0
2019-02-27,Away,0,5,0.3,1.9
2019-03-03,Home,2,1,0.8,0.9
2019-03-09,Away,1,3,0.2,3.4
2019-03-30,Away,1,2,1.5,1.6
2019-04-02,Home,4,1,1.2,1.6
2019-04-15,Home,0,1,1.0,2.3
2019-04-20,Away,2,1,0.9,1.0
2019-04-23,Home,1,1,1.3,2.0
2019-04-27,Home,1,2,0.8,2.0
2019-05-05,Away,0,3,1.7,2.3
2019-05-12,Home,1,4,2.2,3.1
