match_date,Venue,GF,GA,xG,xGA
2018-08-11,Away,2,0,1.0,0.7
2018-08-20,Home,0,2,0.4,2.6
2018-08-26,Away,1,2,1.0,1.2
2018-09-01,Home,0,2,2.4,2.7
2018-09-15,Away,1,0,0.7,0.9
2018-09-22,Home,0,0,0.9,0.2
2018-10-01,Away,1,2,0.4,1.8
2018-10-06,Home,0,1,1.4,0.7
2018-10-21,Away,0,2,1.3,1.8
2018-10-28,Home,2,2,2.3,0.9
2018-11-04,Away,1,3,0.4,1.7
2018-11-10,Home,0,1,0.8,1.2
2018-11-24,Away,0,0,1.2,0.9
2018-12-01,Home,2,0,1.6,0.7
2018-12-04,Away,1,3,1.7,1.3
2018-12-08,Away,2,3,0.7,1.2
2018-12-15,Home,1,0,0.5,1.0
2018-12-22,Away,3,2,0.9,1.5
2018-12-26,Home,0,0,2.1,0.9
2018-12-30,Home,0,1,0.2,0.9
2019-01-02,Away,2,0,1.9,0.5
2019-01-12,Home,1,2,1.3,1.6
2019-01-19,Away,3,4,0.7,2.6
2019-01-30,Away,1,1,1.1,1.2
2019-02-02,Home,2,0,2.2,0.6
2019-02-09,Home,1,1,2.6,1.7
2019-02-23,Away,4,1,1.7,1.2
2019-02-27,Home,1,3,1.7,1.0
2019-03-02,Away,3,1,0.5,2.1
2019-03-09,Home,1,2,1.5,0.2
2019-03-30,Home,2,0,2.7,1.1
2019-04-03,Away,0,2,0.3,2.1
2019-04-06,Away,1,0,0.9,0.9
2019-04-14,Home,1,3,0.4,2.5
2019-04-21,Away,3,2,1.6,1.2
2019-04-27,Home,0,0,0.3,1.5
2019-05-04,Away,3,2,1.6,1.9
2019-05-12,Home,5,3,2.8,1.6
