element,name,position,was_home,played,minutes_per_gameweek,prev_game_minutes_1,prev_game_minutes_2,prev_game_minutes_3,prev_game_minutes_4,prev_game_minutes_5,minutes_form,points_per_game,form,ict_per_game,ict_form,opp_team_goals_scored_per_game,opp_team_xG_per_game,opp_team_goals_conceded_per_game,opp_team_xGA_per_game
13,Eddie Nketiah,FWD,1,0,34.25806451612903,1.0,24.0,0.0,0.0,0.0,8.333333333333334,2.6923076923076925,0.4,2.9461538461538463,0.4,2.0625,1.71875,1.53125,1.509375
352,Ederson Santana de Moraes,GKP,1,0,74.58064516129032,0.0,0.0,0.0,55.0,90.0,0.0,3.2222222222222223,0.4,1.7185185185185186,0.1,1.40625,1.171875,2.03125,1.9875000000000003
642,Edson Alvarez Velazquez,MID,1,0,64.28125,90.0,0.0,0.0,90.0,45.0,30.0,2.1153846153846154,0.8,2.723076923076923,1.0,1.46875,1.35,1.59375,1.696875
314,Elijah Adebayo,FWD,0,0,35.90625,0.0,0.0,0.0,0.0,0.0,0.0,3.4782608695652173,0.0,4.321739130434783,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
761,Elijah Campbell,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
91,Ellery Balcombe,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
403,Elliot Anderson,MID,1,0,18.774193548387096,50.0,70.0,33.0,21.0,1.0,51.0,1.8571428571428572,1.4,2.5714285714285716,2.06,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
337,Elliot Thorpe,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
264,Ellis Simms,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
497,Emerson Leite de Souza Junior,DEF,0,0,30.70967741935484,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,0.0,2.338888888888889,0.0,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
532,Emerson Palmieri dos Santos,DEF,1,0,82.03125,90.0,90.0,90.0,83.0,0.0,90.0,2.7,1.6,3.3466666666666667,1.3599999999999999,1.46875,1.35,1.59375,1.696875
417,Emil Krafth,DEF,1,0,10.451612903225806,90.0,90.0,39.0,21.0,0.0,73.0,2.0,1.6,1.8399999999999999,1.7599999999999998,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
22,Emile Smith Rowe,MID,1,0,10.03225806451613,0.0,84.0,0.0,0.0,0.0,28.0,2.090909090909091,1.2,2.209090909090909,1.3800000000000001,2.0625,1.71875,1.53125,1.509375
35,Emiliano Buendia Stati,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
74,Emiliano Marcondes,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
49,Emiliano Martinez Romero,GKP,0,0,84.375,90.0,0.0,90.0,90.0,90.0,60.0,3.4,3.2,2.4266666666666667,1.3000000000000003,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
443,Emmanuel Dennis,FWD,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
804,Enes Unal,FWD,1,0,12.5,21.0,1.0,5.0,45.0,28.0,9.0,2.111111111111111,3.0,2.388888888888889,3.8600000000000003,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
156,Enock Agyei,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
698,Enso Gonzalez,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.26875,1.75,1.4375
199,Enzo Fernandez,MID,1,0,71.4,90.0,90.0,90.0,90.0,70.0,90.0,2.7777777777777777,3.0,5.374074074074074,6.839999999999999,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
375,Eric Bailly,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
496,Eric Dier,DEF,0,0,6.419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
355,Erling Haaland,FWD,1,0,67.80645161290323,90.0,0.0,90.0,90.0,90.0,60.0,6.56,3.6,9.452,5.04,1.40625,1.171875,2.03125,1.9875000000000003
185,Ethan Ampadu,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
684,Ethan Brierley,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
449,Ethan Horvath,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
772,Ethan Nwaneri,MID,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,0.0,2.0625,1.71875,1.53125,1.509375
112,Ethan Pinnock,DEF,1,0,64.6875,0.0,0.0,0.0,0.0,0.0,0.0,2.5652173913043477,0.0,3.473913043478261,0.0,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
132,Evan Ferguson,FWD,0,0,43.74193548387097,0.0,0.0,7.0,59.0,90.0,2.3333333333333335,2.5555555555555554,0.8,2.8629629629629627,1.0,1.0,0.990625,2.09375,1.75625
48,Ezri Konsa Ngoyo,DEF,0,0,79.0625,90.0,90.0,90.0,90.0,84.0,90.0,2.7241379310344827,3.8,2.9482758620689653,3.8199999999999994,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
813,Fabian Mrozek,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
427,Fabian Schar,DEF,1,0,87.51612903225806,90.0,90.0,90.0,90.0,90.0,90.0,3.4516129032258065,4.6,3.6516129032258067,3.0200000000000005,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
4,Fabio Ferreira Vieira,MID,1,0,9.096774193548388,1.0,0.0,0.0,0.0,45.0,0.3333333333333333,2.3,0.4,2.38,0.38,2.0625,1.71875,1.53125,1.509375
296,Fabio Henrique Tavares,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
552,Fabio Silva,FWD,0,0,8.35483870967742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1125,0.0,1.25,1.26875,1.75,1.4375
125,Facundo Buonanotte,MID,0,0,34.12903225806452,27.0,73.0,20.0,0.0,31.0,40.0,2.1363636363636362,1.0,3.1136363636363638,1.1600000000000001,1.0,0.990625,2.09375,1.75625
394,Facundo Pellistri Rebollo,MID,0,0,5.290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,0.0,1.4555555555555555,0.0,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
445,Felipe Augusto de Almeida Monteiro,DEF,1,0,11.625,0.0,0.0,90.0,15.0,0.0,30.0,1.0,0.4,1.4714285714285715,0.5599999999999999,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
653,Femi Seriki,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40625,1.5750000000000002,1.8125,1.5125
670,Filip Marschall,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
840,Fletcher Holman,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.26875,1.75,1.4375
531,Flynn Downes,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46875,1.35,1.59375,1.696875
707,Fode Ballo-Toure,DEF,0,0,1.8928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.38,0.0,1.625,1.409375,1.75,1.8031249999999999
1,Folarin Balogun,FWD,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0625,1.71875,1.53125,1.509375
549,Francisco Jorge Tomas Oliveira,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.26875,1.75,1.4375
821,Franco Umeh-Chibueze,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
111,Frank Onyeka,MID,1,0,35.5625,4.0,4.0,0.0,58.0,77.0,2.6666666666666665,1.3333333333333333,0.8,2.3125,0.3,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
498,Fraser Forster,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
329,Fred Onyedinma,MID,0,0,3.6875,28.0,74.0,16.0,0.0,0.0,39.333333333333336,1.0,0.6,2.266666666666667,1.36,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
381,Frederico Rodrigues de Paula Santos,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
8,Gabriel Fernando de Jesus,FWD,1,0,41.0,63.0,0.0,71.0,20.0,26.0,44.666666666666664,3.380952380952381,1.6,6.4142857142857155,2.68,2.0625,1.71875,1.53125,1.509375
12,Gabriel Martinelli Silva,MID,1,0,58.096774193548384,26.0,15.0,12.0,0.0,63.0,17.666666666666668,3.9285714285714284,2.8,6.128571428571428,3.02,2.0625,1.71875,1.53125,1.509375
330,Gabriel Osho,DEF,0,0,43.625,0.0,0.0,0.0,0.0,0.0,0.0,2.3125,0.0,2.9812499999999997,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
215,Gabriel Slonina,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
5,Gabriel dos Santos Magalhaes,DEF,1,0,78.83870967741936,90.0,90.0,90.0,90.0,90.0,90.0,4.172413793103448,5.0,3.6413793103448273,3.38,2.0625,1.71875,1.53125,1.509375
418,Garang Kuol,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
71,Gavin Kilkenny,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
473,George Baldock,DEF,0,0,31.225806451612904,0.0,0.0,0.0,90.0,45.0,0.0,1.6153846153846154,0.4,2.2,0.54,1.40625,1.5750000000000002,1.8125,1.5125
829,George Earthy,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46875,1.35,1.59375,1.696875
636,George Shelvey,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
541,Gianluca Scamacca,FWD,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46875,1.35,1.59375,1.696875
503,Giovani Lo Celso,MID,0,0,14.64516129032258,14.0,1.0,22.0,3.0,0.0,12.333333333333334,2.5625,0.6,3.05625,1.02,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
801,Giovanni Reyna,MID,1,0,9.0,9.0,13.0,30.0,0.0,0.0,17.333333333333332,1.0,0.6,1.2666666666666666,0.78,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
438,Giulian Biancone,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
334,Glen Rea,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
554,Goncalo Manuel Ganchinho Guedes,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.26875,1.75,1.4375
679,Gonzalo Montiel,DEF,1,0,16.6,3.0,0.0,0.0,0.0,0.0,1.0,2.1,0.2,2.1799999999999997,0.02,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
30,Granit Xhaka,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0625,1.71875,1.53125,1.509375
520,Guglielmo Vicario,GKP,0,0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,3.161290322580645,3.4,2.519354838709677,2.6799999999999997,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
663,Gustavo Hamer,MID,0,0,76.76666666666667,90.0,61.0,90.0,90.0,90.0,80.33333333333333,2.9310344827586206,4.6,4.413793103448276,4.74,1.40625,1.5750000000000002,1.8125,1.5125
462,Gustavo Henrique Furtado Scarpa,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
833,Habeeb Ogunneye,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
218,Hakim Ziyech,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
789,Hakon Valdimarsson,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
100,Halil Dervisoglu,FWD,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
87,Hamed Traore,MID,1,0,1.4193548387096775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9000000000000001,0.0,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
694,Han-Noah Massengo,MID,1,0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10000000000000002,0.0,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
674,Hannes Delcroix,DEF,1,0,18.838709677419356,0.0,0.0,0.0,0.0,22.0,0.0,0.5833333333333334,0.0,1.7416666666666665,0.22000000000000003,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
383,Hannibal Mejbri,MID,0,0,4.225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.8,0.0,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
404,Harrison Ashby,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
282,Harrison Reed,MID,0,0,36.1875,0.0,19.0,0.0,9.0,60.0,6.333333333333333,1.625,0.4,1.6624999999999999,1.1199999999999999,1.625,1.409375,1.75,1.8031249999999999
846,Harry Amass,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
435,Harry Arter,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
500,Harry Kane,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
387,Harry Maguire,DEF,0,0,44.516129032258064,90.0,90.0,45.0,0.0,0.0,75.0,3.0526315789473686,0.4,3.3157894736842106,1.4400000000000002,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
465,Harry Toffolo,DEF,1,0,41.78125,0.0,7.0,6.0,90.0,90.0,4.333333333333333,2.45,1.0,3.8600000000000003,0.6599999999999999,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
288,Harry Wilson,MID,0,0,45.5,25.0,32.0,0.0,18.0,69.0,19.0,2.5517241379310347,1.0,3.1448275862068966,1.6400000000000001,1.625,1.409375,1.75,1.8031249999999999
603,Harvey Barnes,MID,1,0,15.806451612903226,25.0,90.0,23.0,0.0,20.0,46.0,3.2857142857142856,3.8,3.7214285714285715,5.64,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
295,Harvey Elliott,MID,1,0,28.35483870967742,21.0,30.0,7.0,90.0,75.0,19.333333333333332,2.4074074074074074,2.2,3.1222222222222222,3.6599999999999993,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
787,Harvey Griffiths,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.26875,1.75,1.4375
167,Hjalmar Ekdal,DEF,1,0,10.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,1.2833333333333334,0.0,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
548,Hugo Bueno Lopez,DEF,0,0,16.741935483870968,3.0,67.0,26.0,0.0,31.0,32.0,1.4705882352941178,1.0,1.423529411764706,1.2000000000000002,1.25,1.26875,1.75,1.4375
502,Hugo Lloris,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
557,Hwang Hee-chan,MID,0,0,52.193548387096776,0.0,0.0,0.0,0.0,0.0,0.0,4.7727272727272725,0.0,5.168181818181818,0.0,1.25,1.26875,1.75,1.4375
466,Hwang Ui-jo,FWD,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
609,Ian Maatsen,MID,1,0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.8583333333333334,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
713,Ibrahim Sangare,MID,1,0,35.464285714285715,9.0,0.0,45.0,90.0,29.0,18.0,1.5333333333333334,0.8,2.0066666666666664,0.72,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
302,Ibrahima Konate,DEF,1,0,45.74193548387097,0.0,90.0,0.0,0.0,90.0,30.0,2.65,2.0,2.665,1.1199999999999999,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
254,Idrissa Gueye,MID,0,0,44.67741935483871,0.0,81.0,0.0,0.0,0.0,27.0,1.8421052631578947,0.4,2.5631578947368423,0.38,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
606,Igor Julio dos Santos de Paulo,DEF,0,0,35.064516129032256,0.0,90.0,0.0,14.0,0.0,30.0,1.3529411764705883,1.4,1.7941176470588236,0.66,1.0,0.990625,2.09375,1.75625
486,Iliman Ndiaye,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40625,1.5750000000000002,1.8125,1.5125
89,Illia Zabarnyi,DEF,1,0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2.3548387096774195,3.6,2.5,3.9,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
607,Ionut Radu,GKP,1,0,5.806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.65,0.0,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
413,Isaac Hayden,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
819,Ishe Samuels-Smith,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
478,Ismaila Coulibaly,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40625,1.5750000000000002,1.8125,1.5125
271,Issa Diop,DEF,0,0,36.03125,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,0.0,2.24,0.0,1.625,1.409375,1.75,1.8031249999999999
602,Issa Kabore,DEF,0,0,52.90625,90.0,90.0,90.0,90.0,90.0,90.0,1.434782608695652,1.2,2.6695652173913045,3.8,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
269,Ivan Neves Abreu Cavaleiro,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.409375,1.75,1.8031249999999999
507,Ivan Perisic,DEF,0,0,3.161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.0,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
117,Ivan Toney,FWD,1,0,34.03125,9.0,90.0,90.0,90.0,90.0,63.0,3.6923076923076925,2.2,6.200000000000001,4.9,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
790,Ivo Grbic,GKP,0,0,59.1,90.0,90.0,90.0,90.0,90.0,90.0,1.7142857142857142,2.0,2.6285714285714286,3.5,1.40625,1.5750000000000002,1.8125,1.5125
163,Jack Cork,MID,1,0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26666666666666666,0.0,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
354,Jack Grealish,MID,1,0,29.322580645161292,90.0,90.0,29.0,0.0,0.0,69.66666666666667,2.6470588235294117,0.8,5.223529411764706,3.3,1.40625,1.171875,2.03125,1.9875000000000003
661,Jack Harrison,MID,0,0,60.233333333333334,7.0,0.0,71.0,60.0,79.0,26.0,3.375,1.4,3.8499999999999996,0.9,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
621,Jack Hinshelwood,MID,0,0,27.93548387096774,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.583333333333333,0.0,1.0,0.990625,2.09375,1.75625
576,Jack Robinson,DEF,0,0,83.54838709677419,90.0,90.0,90.0,90.0,90.0,90.0,1.0,1.6,2.8400000000000003,4.880000000000001,1.40625,1.5750000000000002,1.8125,1.5125
338,Jack Walton,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
631,Jacob Brown,FWD,0,0,31.65625,0.0,0.0,0.0,0.0,0.0,0.0,2.0526315789473686,0.0,2.5842105263157897,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
608,Jacob Bruun Larsen,MID,1,0,26.09375,68.0,72.0,45.0,68.0,45.0,61.666666666666664,2.3461538461538463,5.0,3.053846153846154,6.859999999999999,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
423,Jacob Murphy,MID,1,0,23.06451612903226,64.0,90.0,90.0,54.0,69.0,81.33333333333333,3.4285714285714284,3.2,4.542857142857143,6.26,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
55,Jacob Ramsey,MID,0,0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8125,0.0,2.91875,0.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
814,Jacob Wright,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40625,1.171875,2.03125,1.9875000000000003
724,Jadan Raymond,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
54,Jaden Philogene-Bidace,MID,0,0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
397,Jadon Sancho,MID,0,0,2.4516129032258065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,0.0,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
62,Jaidon Anthony,MID,1,0,4.870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
239,Jairo Riedewald,MID,0,0,5.612903225806452,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.55,0.0,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
235,Jake O'Brien,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
10,Jakub Kiwior,DEF,1,0,27.419354838709676,0.0,0.0,65.0,78.0,90.0,21.666666666666668,3.4705882352941178,3.6,2.4411764705882355,2.2600000000000002,2.0625,1.71875,1.53125,1.509375
144,Jakub Moder,MID,0,0,11.67741935483871,62.0,4.0,82.0,75.0,12.0,49.333333333333336,1.1666666666666667,1.6,1.1500000000000001,1.42,1.0,0.990625,2.09375,1.75625
419,Jamaal Lascelles,DEF,1,0,34.74193548387097,0.0,0.0,16.0,0.0,0.0,5.333333333333333,2.875,0.2,2.1125000000000003,0.0,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
420,Jamal Lewis,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
73,Jamal Lowe,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
250,James Garner,MID,0,0,81.25806451612904,90.0,29.0,90.0,74.0,90.0,69.66666666666667,2.5,2.6,4.226666666666667,3.8,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
69,James Hill,DEF,1,0,2.2580645161290325,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.8333333333333334,0.0,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
