match_date,Venue,GF,GA,xG,xGA
2021-08-14,Away,0,1,1.3,0.5
2021-08-22,Home,0,1,1.7,1.7
2021-08-29,Home,0,1,2.1,0.6
2021-09-11,Away,2,0,2.2,0.2
2021-09-18,Home,0,2,0.6,2.5
2021-09-26,Away,1,0,1.0,1.0
2021-10-02,Home,2,1,1.0,0.6
2021-10-16,Away,3,2,2.0,1.0
2021-10-23,Away,1,1,0.9,1.6
2021-11-01,Home,2,1,1.7,1.5
2021-11-06,Away,0,2,0.3,1.9
2021-11-20,Home,1,0,1.4,0.4
2021-11-27,Away,0,0,0.3,1.6
2021-12-01,Home,0,0,0.7,0.2
2021-12-04,Home,0,1,0.1,2.7
2021-12-11,Away,0,1,0.2,3.2
2021-12-15,Away,1,0,1.0,1.2
2021-12-19,Home,0,0,0.2,0.9
2022-01-03,Away,1,0,0.7,0.8
2022-01-15,Home,3,1,2.5,0.8
2022-01-22,Away,2,1,0.2,1.1
2022-02-10,Home,0,1,0.8,1.8
2022-02-13,Away,2,0,1.3,1.2
2022-02-20,Home,2,1,0.5,1.7
2022-02-24,Away,1,2,1.0,3.1
2022-02-27,Away,0,1,0.7,1.8
2022-03-05,Home,0,2,0.7,2.7
2022-03-10,Home,4,0,0.7,0.6
2022-03-13,Away,1,0,0.8,0.4
2022-03-18,Home,2,3,1.2,2.0
2022-04-02,Home,2,1,1.3,2.1
2022-04-08,Away,0,1,0.4,1.5
2022-04-24,Away,0,1,0.6,1.4
2022-04-30,Home,0,3,0.7,2.6
2022-05-07,Away,2,2,2.0,1.7
2022-05-11,Home,1,5,0.5,2.3
2022-05-15,Home,1,1,0.9,1.1
2022-05-22,Away,1,3,1.3,2.7
