match_date,Venue,GF,GA,xG,xGA
2021-08-14,Away,3,0,1.6,1.4
2021-08-21,Home,2,0,2.7,0.9
2021-08-28,Home,1,1,2.5,0.6
2021-09-12,Away,3,0,4.3,1.2
2021-09-18,Home,3,0,3.1,0.6
2021-09-25,Away,3,3,2.8,2.1
2021-10-03,Home,2,2,0.9,1.2
2021-10-16,Away,5,0,3.3,0.5
2021-10-24,Away,5,0,3.4,1.6
2021-10-30,Home,2,2,1.5,1.0
2021-11-07,Away,2,3,1.2,1.0
2021-11-20,Home,4,0,4.3,0.4
2021-11-27,Home,4,0,2.9,1.0
2021-12-01,Away,4,1,2.4,0.7
2021-12-04,Away,1,0,2.7,0.1
2021-12-11,Home,1,0,2.2,0.2
2021-12-16,Home,3,1,2.7,0.3
2021-12-19,Away,2,2,1.1,3.0
2021-12-28,Away,0,1,2.3,0.4
2022-01-02,Away,2,2,1.3,1.2
2022-01-16,Home,3,0,2.7,0.7
2022-01-23,Away,3,1,1.9,2.2
2022-02-10,Home,2,0,1.8,0.5
2022-02-13,Away,1,0,1.7,1.5
2022-02-19,Home,3,1,3.6,0.6
2022-02-23,Home,6,0,5.9,0.2
2022-03-05,Home,1,0,2.4,1.3
2022-03-12,Away,2,0,2.2,0.5
2022-03-16,Away,2,0,0.8,0.5
2022-04-02,Home,2,0,2.2,0.6
2022-04-10,Away,2,2,1.3,1.3
2022-04-19,Home,4,0,2.0,0.1
2022-04-24,Home,2,0,1.7,0.4
2022-04-30,Away,1,0,2.3,0.2
2022-05-07,Home,1,1,1.3,0.9
2022-05-10,Away,2,1,1.8,1.4
2022-05-17,Away,2,1,1.3,0.1
2022-05-22,Home,3,1,2.7,1.3
