match_date,Venue,GF,GA,xG,xGA
2021-08-14,Away,1,5,0.5,1.5
2021-08-21,Home,2,2,1.2,1.8
2021-08-29,Away,1,1,1.2,1.0
2021-09-12,Home,0,3,1.2,4.3
2021-09-17,Away,1,1,1.5,1.3
2021-09-25,Home,1,2,1.2,1.6
2021-10-02,Home,1,0,1.3,0.2
2021-10-16,Away,0,1,0.2,1.9
2021-10-23,Home,1,1,1.6,0.9
2021-10-31,Away,2,1,0.7,0.8
2021-11-07,Home,1,1,1.3,0.7
2021-11-21,Away,1,2,1.4,2.1
2021-11-27,Away,0,0,0.6,2.1
2021-11-30,Home,1,0,1.4,1.1
2021-12-05,Home,2,2,1.2,1.0
2021-12-11,Away,2,3,1.4,2.5
2021-12-14,Away,0,7,0.3,3.1
2021-12-18,Home,1,4,1.6,3.5
2022-01-02,Home,3,1,1.9,1.0
2022-01-16,Away,3,2,2.2,2.4
2022-01-22,Home,0,1,0.7,0.9
2022-02-09,Away,3,3,1.8,1.6
2022-02-12,Away,0,3,0.3,2.7
2022-02-20,Home,2,4,1.8,2.2
2022-02-23,Away,0,6,0.2,5.9
2022-02-26,Home,0,4,1.5,1.9
2022-03-05,Away,0,1,1.7,0.4
2022-03-10,Home,0,3,0.2,1.5
2022-03-13,Home,2,1,2.5,1.5
2022-03-18,Away,3,2,2.0,1.2
2022-04-02,Home,1,1,1.2,1.4
2022-04-09,Away,3,0,0.7,1.1
2022-04-25,Away,0,0,0.5,1.9
2022-04-30,Home,0,4,1.3,2.4
2022-05-08,Away,1,2,0.3,2.0
2022-05-11,Home,0,3,0.4,1.3
2022-05-15,Home,1,1,1.6,2.2
2022-05-22,Away,2,1,1.3,0.8
